,hh_id,name,link,salary
211,46461855,Аналитик / Web-аналитик / Data analyst,https://chelyabinsk.hh.ru/vacancy/46461855?from=vacancy_search_list&query=data%20analyst,
212,45797639,Data Analyst,https://chelyabinsk.hh.ru/vacancy/45797639?from=vacancy_search_list&query=data%20analyst,
213,46387432,Data analyst (web),https://chelyabinsk.hh.ru/vacancy/46387432?from=vacancy_search_list&query=data%20analyst,2 000 – 4 000 USD
214,46626065,Руководитель отдела аналитики/ Data analyst Lead,https://chelyabinsk.hh.ru/vacancy/46626065?from=vacancy_search_list&query=data%20analyst,
215,45904654,Senior BI Business Analyst (Remote),https://chelyabinsk.hh.ru/vacancy/45904654?from=vacancy_search_list&query=data%20analyst,
216,46486685,Data analyst,https://chelyabinsk.hh.ru/vacancy/46486685?from=vacancy_search_list&query=data%20analyst,
217,45590882,Data Analyst (SQL),https://chelyabinsk.hh.ru/vacancy/45590882?from=vacancy_search_list&query=data%20analyst,
218,46530610,Data Engineer,https://chelyabinsk.hh.ru/vacancy/46530610?from=vacancy_search_list&query=data%20analyst,
219,46437090,Data аналитик,https://chelyabinsk.hh.ru/vacancy/46437090?from=vacancy_search_list&query=data%20analyst,
220,46606897,Business Analyst,https://chelyabinsk.hh.ru/vacancy/46606897?from=vacancy_search_list&query=data%20analyst,
221,46473766,Medical Data Analyst / Медицинский аналитик,https://chelyabinsk.hh.ru/vacancy/46473766?from=vacancy_search_list&query=data%20analyst,
222,47084100,Data Engineer,https://chelyabinsk.hh.ru/vacancy/47084100?from=vacancy_search_list&query=data%20analyst,
223,47163414,Information Security Analyst,https://chelyabinsk.hh.ru/vacancy/47163414?from=vacancy_search_list&query=data%20analyst,
224,46113663,Системный аналитик Сбер Инвестор,https://chelyabinsk.hh.ru/vacancy/46113663?from=vacancy_search_list&query=data%20analyst,
225,47084906,Системный аналитик Сбер Инвестор,https://chelyabinsk.hh.ru/vacancy/47084906?from=vacancy_search_list&query=data%20analyst,
226,46047885,Senior Android Developer,https://chelyabinsk.hh.ru/vacancy/46047885?from=vacancy_search_list&query=data%20analyst,230 000 – 290 000 руб.
227,46044068,Node.js разработчик,https://chelyabinsk.hh.ru/vacancy/46044068?from=vacancy_search_list&query=data%20analyst,от 5 000 USD
228,47049503,Game Analyst (World Of Tanks Blitz),https://chelyabinsk.hh.ru/vacancy/47049503?from=vacancy_search_list&query=data%20analyst,
229,47048268,Game Analyst (World Of Tanks Blitz),https://chelyabinsk.hh.ru/vacancy/47048268?from=vacancy_search_list&query=data%20analyst,
230,45603450,Junior data analyst,https://chelyabinsk.hh.ru/vacancy/45603450?from=vacancy_search_list&query=data%20analyst,
231,46984800,Junior + /Middle Data Analyst (AntiFraud),https://chelyabinsk.hh.ru/vacancy/46984800?from=vacancy_search_list&query=data%20analyst,110 000 – 200 000 руб.
232,46191931,Аналитик \ Junior data scientist,https://chelyabinsk.hh.ru/vacancy/46191931?from=vacancy_search_list&query=data%20analyst,100 000 – 100 000 руб.
233,46539765,Data Scientist,https://chelyabinsk.hh.ru/vacancy/46539765?from=vacancy_search_list&query=data%20analyst,60 000 – 200 000 руб.
234,46808104,Младший аналитик / Junior Data Analyst,https://chelyabinsk.hh.ru/vacancy/46808104?from=vacancy_search_list&query=data%20analyst,
235,43507630,Data Scientist,https://chelyabinsk.hh.ru/vacancy/43507630?from=vacancy_search_list&query=data%20analyst,
236,46599640,"Стажёр (по анализу данных, data science)",https://chelyabinsk.hh.ru/vacancy/46599640?from=vacancy_search_list&query=data%20analyst,
237,40229865,Младший аналитик данных (Junior data analyst),https://chelyabinsk.hh.ru/vacancy/40229865?from=vacancy_search_list&query=data%20analyst,от 90 000 руб.
238,46429204,Стажер аналитик Data Governance,https://chelyabinsk.hh.ru/vacancy/46429204?from=vacancy_search_list&query=data%20analyst,
239,44363635,Analyst,https://chelyabinsk.hh.ru/vacancy/44363635?from=vacancy_search_list&query=data%20analyst,
240,44441141,Data engineer,https://chelyabinsk.hh.ru/vacancy/44441141?from=vacancy_search_list&query=data%20analyst,
241,45990884,Security Researcher/Analyst for anti-malware product [Remote],https://chelyabinsk.hh.ru/vacancy/45990884?from=vacancy_search_list&query=data%20analyst,
242,47083243,Head of Data Science Research / Lead Data Scientist,https://chelyabinsk.hh.ru/vacancy/47083243?from=vacancy_search_list&query=data%20analyst,
243,46422573,Data Scientist NLP,https://chelyabinsk.hh.ru/vacancy/46422573?from=vacancy_search_list&query=data%20analyst,
244,47176143,Business Analyst,https://chelyabinsk.hh.ru/vacancy/47176143?from=vacancy_search_list&query=data%20analyst,
245,47109305,Менеджер проектов по анализу данных\Data Analysis Project Manager,https://chelyabinsk.hh.ru/vacancy/47109305?from=vacancy_search_list&query=data%20analyst,
246,46718294,"Quality, fraud analyst",https://chelyabinsk.hh.ru/vacancy/46718294?from=vacancy_search_list&query=data%20analyst,
247,47141952,System Analyst,https://chelyabinsk.hh.ru/vacancy/47141952?from=vacancy_search_list&query=data%20analyst,
248,46587751,Аналитик,https://chelyabinsk.hh.ru/vacancy/46587751?from=vacancy_search_list&query=data%20analyst,от 20 000 руб.
249,46899436,Head of Data Analytics,https://chelyabinsk.hh.ru/vacancy/46899436?from=vacancy_search_list&query=data%20analyst,
250,46955353,Python Developer/Data Engineer,https://chelyabinsk.hh.ru/vacancy/46955353?from=vacancy_search_list&query=data%20analyst,от 150 000 руб.
251,47109304,Менеджер проектов по анализу данных\Data Analysis Project Manager,https://chelyabinsk.hh.ru/vacancy/47109304?from=vacancy_search_list&query=data%20analyst,
252,47099591,Data Scientist (команда рисков),https://chelyabinsk.hh.ru/vacancy/47099591?from=vacancy_search_list&query=data%20analyst,от 101 300 руб.
253,45990890,Security Researcher/Analyst for anti-malware product [Remote],https://chelyabinsk.hh.ru/vacancy/45990890?from=vacancy_search_list&query=data%20analyst,
254,32188651,Product Business Analyst,https://chelyabinsk.hh.ru/vacancy/32188651?from=vacancy_search_list&query=data%20analyst,
255,47176446,Data Analysis Leader,https://chelyabinsk.hh.ru/vacancy/47176446?from=vacancy_search_list&query=data%20analyst,
256,46087725,IT Analyst,https://chelyabinsk.hh.ru/vacancy/46087725?from=vacancy_search_list&query=data%20analyst,от 95 000 руб.
257,47148038,System Analyst (Big Data),https://chelyabinsk.hh.ru/vacancy/47148038?from=vacancy_search_list&query=data%20analyst,
258,47014391,Revenue Accountant/Analyst [Remote],https://chelyabinsk.hh.ru/vacancy/47014391?from=vacancy_search_list&query=data%20analyst,
259,46660395,Product research / Финансовый аналитик,https://chelyabinsk.hh.ru/vacancy/46660395?from=vacancy_search_list&query=data%20analyst,55 000 – 73 000 руб.
260,46796916,Business Analyst (Rostov-on-Don),https://chelyabinsk.hh.ru/vacancy/46796916?from=vacancy_search_list&query=data%20analyst,
261,47155956,Data Engineer (Predictive),https://chelyabinsk.hh.ru/vacancy/47155956?from=vacancy_search_list&query=data%20analyst,
262,45990915,Security Researcher/Analyst for anti-malware product [Remote],https://chelyabinsk.hh.ru/vacancy/45990915?from=vacancy_search_list&query=data%20analyst,
263,47014283,Revenue Accountant/Analyst [Remote],https://chelyabinsk.hh.ru/vacancy/47014283?from=vacancy_search_list&query=data%20analyst,
264,47014417,Revenue Accountant/Analyst [Remote],https://chelyabinsk.hh.ru/vacancy/47014417?from=vacancy_search_list&query=data%20analyst,
265,46571284,Big Data Developer,https://chelyabinsk.hh.ru/vacancy/46571284?from=vacancy_search_list&query=data%20analyst,
266,46796917,Business Analyst (Rostov-on-Don),https://chelyabinsk.hh.ru/vacancy/46796917?from=vacancy_search_list&query=data%20analyst,
267,46409681,Product Analyst в Adults (Lite),https://chelyabinsk.hh.ru/vacancy/46409681?from=vacancy_search_list&query=data%20analyst,
268,47058816,Аналитик (в отдел SEM и аналитики),https://chelyabinsk.hh.ru/vacancy/47058816?from=vacancy_search_list&query=data%20analyst,
269,43796572,Старший аналитик данных,https://chelyabinsk.hh.ru/vacancy/43796572?from=vacancy_search_list&query=data%20analyst,
270,47109306,Менеджер проектов по анализу данных\Data Analysis Project Manager,https://chelyabinsk.hh.ru/vacancy/47109306?from=vacancy_search_list&query=data%20analyst,
271,46462271,Аналитик BI (отчетность DWH),https://chelyabinsk.hh.ru/vacancy/46462271?from=vacancy_search_list&query=data%20analyst,
272,45482422,"Старший аналитик, Data Science",https://chelyabinsk.hh.ru/vacancy/45482422?from=vacancy_search_list&query=data%20analyst,
273,46953462,Аналитик данных,https://chelyabinsk.hh.ru/vacancy/46953462?from=vacancy_search_list&query=data%20analyst,
274,47141060,Web Conversion Analyst (remote),https://chelyabinsk.hh.ru/vacancy/47141060?from=vacancy_search_list&query=data%20analyst,
275,46449295,Аналитик BI (отчетность DWH),https://chelyabinsk.hh.ru/vacancy/46449295?from=vacancy_search_list&query=data%20analyst,
276,47147048,Migration Business Analyst,https://chelyabinsk.hh.ru/vacancy/47147048?from=vacancy_search_list&query=data%20analyst,
277,47105682,Стажер отдела аналитики баз данных,https://chelyabinsk.hh.ru/vacancy/47105682?from=vacancy_search_list&query=data%20analyst,до 20 000 руб.
278,46555619,Аналитик данных / Бизнес-аналитик,https://chelyabinsk.hh.ru/vacancy/46555619?from=vacancy_search_list&query=data%20analyst,
279,46671074,Power BI Developer,https://chelyabinsk.hh.ru/vacancy/46671074?from=vacancy_search_list&query=data%20analyst,
280,46861578,Functional Analyst - TDW,https://chelyabinsk.hh.ru/vacancy/46861578?from=vacancy_search_list&query=data%20analyst,
281,47127562,Senior Financial Analyst,https://chelyabinsk.hh.ru/vacancy/47127562?from=vacancy_search_list&query=data%20analyst,
282,46409659,Product Analyst в Adults (Lite),https://chelyabinsk.hh.ru/vacancy/46409659?from=vacancy_search_list&query=data%20analyst,
283,46796914,Business Analyst (Rostov-on-Don),https://chelyabinsk.hh.ru/vacancy/46796914?from=vacancy_search_list&query=data%20analyst,
284,46639836,Junior Analyst (GameDev),https://chelyabinsk.hh.ru/vacancy/46639836?from=vacancy_search_list&query=data%20analyst,
285,46480823,Системный Аналитик,https://chelyabinsk.hh.ru/vacancy/46480823?from=vacancy_search_list&query=data%20analyst,
286,47107514,Аналитик данных SQL,https://chelyabinsk.hh.ru/vacancy/47107514?from=vacancy_search_list&query=data%20analyst,
287,47098479,Product analyst,https://chelyabinsk.hh.ru/vacancy/47098479?from=vacancy_search_list&query=data%20analyst,
288,46517882,Senior Finance Analyst (Ukraine & CIS),https://chelyabinsk.hh.ru/vacancy/46517882?from=vacancy_search_list&query=data%20analyst,
289,46562557,Senior Finance Analyst (Ukraine & CIS),https://chelyabinsk.hh.ru/vacancy/46562557?from=vacancy_search_list&query=data%20analyst,
290,46913005,Senior API / Integration Analyst,https://chelyabinsk.hh.ru/vacancy/46913005?from=vacancy_search_list&query=data%20analyst,
291,47181168,Business Analyst Supply Chain,https://chelyabinsk.hh.ru/vacancy/47181168?from=vacancy_search_list&query=data%20analyst,
292,46865347,Consultant to provide business analysis support to develop the ARV quantification tool,https://chelyabinsk.hh.ru/vacancy/46865347?from=vacancy_search_list&query=data%20analyst,
293,46021849,Senior financial analyst,https://chelyabinsk.hh.ru/vacancy/46021849?from=vacancy_search_list&query=data%20analyst,
294,46796915,Business Analyst (Rostov-on-Don),https://chelyabinsk.hh.ru/vacancy/46796915?from=vacancy_search_list&query=data%20analyst,
295,47175006,Financial analyst,https://chelyabinsk.hh.ru/vacancy/47175006?from=vacancy_search_list&query=data%20analyst,
296,47170243,Data Engineer в Сбере,https://chelyabinsk.hh.ru/vacancy/47170243?from=vacancy_search_list&query=data%20analyst,
297,47130706,Head of BI and Analytics,https://chelyabinsk.hh.ru/vacancy/47130706?from=vacancy_search_list&query=data%20analyst,
298,46563246,Senior Web Analyst,https://chelyabinsk.hh.ru/vacancy/46563246?from=vacancy_search_list&query=data%20analyst,
299,43852997,"Data Scientist, Поиск / Товарные рекомендации",https://chelyabinsk.hh.ru/vacancy/43852997?from=vacancy_search_list&query=data%20analyst,
300,47024914,Functional Analyst - TDW,https://chelyabinsk.hh.ru/vacancy/47024914?from=vacancy_search_list&query=data%20analyst,
301,42270349,Аналитик SQL,https://chelyabinsk.hh.ru/vacancy/42270349?from=vacancy_search_list&query=data%20analyst,
302,46975376,Аналитик по продажам,https://chelyabinsk.hh.ru/vacancy/46975376?from=vacancy_search_list&query=data%20analyst,150 000 – 200 000 KZT
303,47014491,Revenue Accountant/Analyst [Remote],https://chelyabinsk.hh.ru/vacancy/47014491?from=vacancy_search_list&query=data%20analyst,
304,44832507,System Analyst,https://chelyabinsk.hh.ru/vacancy/44832507?from=vacancy_search_list&query=data%20analyst,от 4 000 USD
305,44122053,Data-аналитик (операционные риски),https://chelyabinsk.hh.ru/vacancy/44122053?from=vacancy_search_list&query=data%20analyst,
306,46371416,Аналитик BI (группа анализа данных),https://chelyabinsk.hh.ru/vacancy/46371416?from=vacancy_search_list&query=data%20analyst,
307,47103070,Аналитик данных,https://chelyabinsk.hh.ru/vacancy/47103070?from=vacancy_search_list&query=data%20analyst,
308,45707426,Аналитик SQL,https://chelyabinsk.hh.ru/vacancy/45707426?from=vacancy_search_list&query=data%20analyst,
309,47126351,Data scientist (Управление рисками корпоративных клиентов),https://chelyabinsk.hh.ru/vacancy/47126351?from=vacancy_search_list&query=data%20analyst,
310,47167906,Data Scientist с навыками DevOps,https://chelyabinsk.hh.ru/vacancy/47167906?from=vacancy_search_list&query=data%20analyst,
311,47186832,Leading Business Analyst,https://chelyabinsk.hh.ru/vacancy/47186832?from=vacancy_search_list&query=data%20analyst,
312,41936548,Business Analyst,https://chelyabinsk.hh.ru/vacancy/41936548?from=vacancy_search_list&query=data%20analyst,
313,46767003,Digital аналитик,https://chelyabinsk.hh.ru/vacancy/46767003?from=vacancy_search_list&query=data%20analyst,
314,45990874,Security Researcher/Analyst for anti-malware product [Remote],https://chelyabinsk.hh.ru/vacancy/45990874?from=vacancy_search_list&query=data%20analyst,
315,46725114,Data Engineer / ETL Developer,https://chelyabinsk.hh.ru/vacancy/46725114?from=vacancy_search_list&query=data%20analyst,до 250 000 руб.
316,46715307,Веб-аналитик/Web Analyst,https://chelyabinsk.hh.ru/vacancy/46715307?from=vacancy_search_list&query=data%20analyst,от 80 000 руб.
317,46833374,Data Engineer,https://chelyabinsk.hh.ru/vacancy/46833374?from=vacancy_search_list&query=data%20analyst,
318,46791450,Ведущий аналитик Master Data Management (MDM),https://chelyabinsk.hh.ru/vacancy/46791450?from=vacancy_search_list&query=data%20analyst,до 150 000 руб.
319,47138718,Аналитик данных,https://chelyabinsk.hh.ru/vacancy/47138718?from=vacancy_search_list&query=data%20analyst,
320,47059950,Oracle Siebel Developer,https://chelyabinsk.hh.ru/vacancy/47059950?from=vacancy_search_list&query=data%20analyst,
321,46980336,Бизнес-аналитик,https://chelyabinsk.hh.ru/vacancy/46980336?from=vacancy_search_list&query=data%20analyst,
322,45374219,Аналитик BI,https://chelyabinsk.hh.ru/vacancy/45374219?from=vacancy_search_list&query=data%20analyst,
323,46387369,Senior Business Analyst,https://chelyabinsk.hh.ru/vacancy/46387369?from=vacancy_search_list&query=data%20analyst,
324,46979011,Провідний аналітик Microsoft Dynamics NAV,https://chelyabinsk.hh.ru/vacancy/46979011?from=vacancy_search_list&query=data%20analyst,
325,41816310,Data Engineer,https://chelyabinsk.hh.ru/vacancy/41816310?from=vacancy_search_list&query=data%20analyst,
326,43290291,Аналитик данных,https://chelyabinsk.hh.ru/vacancy/43290291?from=vacancy_search_list&query=data%20analyst,
327,46777233,Продуктовый аналитик(удаленно),https://chelyabinsk.hh.ru/vacancy/46777233?from=vacancy_search_list&query=data%20analyst,
328,47049603,Financial Analyst,https://chelyabinsk.hh.ru/vacancy/47049603?from=vacancy_search_list&query=data%20analyst,100 000 – 150 000 руб.
329,46832389,Marketing Analyst в Growth Team,https://chelyabinsk.hh.ru/vacancy/46832389?from=vacancy_search_list&query=data%20analyst,
330,47105828,BI developer (Tableau),https://chelyabinsk.hh.ru/vacancy/47105828?from=vacancy_search_list&query=data%20analyst,
331,47171271,Analytics Engineer,https://chelyabinsk.hh.ru/vacancy/47171271?from=vacancy_search_list&query=data%20analyst,
332,39647958,Big Data Engineer (Python+Airflow+GCP),https://chelyabinsk.hh.ru/vacancy/39647958?from=vacancy_search_list&query=data%20analyst,
333,45867064,Finance analyst,https://chelyabinsk.hh.ru/vacancy/45867064?from=vacancy_search_list&query=data%20analyst,
334,47129096,Senior Business Analyst (Financial Services),https://chelyabinsk.hh.ru/vacancy/47129096?from=vacancy_search_list&query=data%20analyst,
